URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://c.amazon-adsystem.com/aps_mobile_client_config.json,COMPLETE,200,https,GET,application/json,/192.168.29.247,37531,c.amazon-adsystem.com/108.158.244.162,443,,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,80.0,41.0,8.0,23.0,0.0,0.0,8.0,446.1543,0.0,0.0,1418.0,201,,34467.0,0.0,463.0,,
https://mads.amazon-adsystem.com/msdk/getConfig?testMode=false&sdkVer=aps-android-9.6.2-admob&osVersion=6.0.1&segmentId=414&fp=false&appId=eebe6519-279d-42d4-96b1-cacdacdaa545&pkg=%7B%22lbl%22%3A%22ShareChat%22%2C%22pn%22%3A%22in.mohalla.sharechat%22%2C%22v%22%3A%22230411%22%2C%22vn%22%3A%222023.4.11%22%7D&dinfo=%7B%22os%22%3A%22Android%22%2C%22model%22%3A%22ASUS_X00ADC%22%2C%22make%22%3A%22asus%22%2C%22hwv%22%3A%22ASUS_X00AD_2%22%2C%22osVersion%22%3A%226.0.1%22%2C%22language%22%3A%22en%22%2C%22screenSize%22%3A%22360x640%22%2C%22scalingFactor%22%3A%222.0%22%2C%22ppi%22%3A%22295%22%2C%22orientation%22%3A%22portrait%22%2C%22connectionType%22%3A%22Wifi%22%7D&os=android,COMPLETE,200,https,GET,application/json;charset=UTF-8,/192.168.29.247,44580,mads.amazon-adsystem.com/52.94.224.25,443,,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,1034.0,83.0,229.0,466.0,1.0,1.0,254.0,35.708008,2218.75,34704.1,1430.0,842,,34378.0,0.0,1159.0,,
https://pubads.g.doubleclick.net/gampad/ads?submodel=ASUS_X00ADC&adid_p=1&format=interstitial_mb&dv=224400003&hl=en&js=afma-sdk-a-v224400999.223712000.1&lv=223712200&ms=CqYDCqEDmsA_ATEaOQH2YOg5i5YR_9Y62J0xuugHgjcjhpYBI_mJIXxgNH_N_bGDJrOsiGxoywmBSVsxrIPYLYssB06yWRLeAgM5rCIb3z2hUNZmMUc8KCyuHzZd3QMqdpvq7AGBVB2Td2Pci18O0W5gf3zzNlIY3-IRzFxIcCFgAbq7r7wQ15_VkTJcPV62RcR2K2Woj6rTjIyWE0yEcxDO_P8ocLeGpYIuUlwGi3M8x1KPMELeT8MwHdINkpANWQmm_5uqPmZNl258q8hS7i294AEOPlIj8gdbXCdfZEONEfaEBPB6v8EhXmSIN8-9L5fiYmGeksFjerAQVqfs9AGF6dqqh4dQ80MEwBrGOcLfnIyBEVI6dwbsHzNMh5RKeFElSncMynNx0BlblX1PpzjsfcsREM5fCad8R4isIa3zgRdvUMfVgBur3N6Ne1S2IThKxqlmxNJCk4SZj9RkMF7vsQ8KUvx3OFMLUERvfcuHTeBsp7O9VNJQ6MQEHUylomwL1glEMuhaHkCh6rH1YmLkLqN3kW8nBJk_5GdzABbzfdZ23qroIAQSlQIKgAKuhTnxzg3PZKGN8s5_J0b1mnO0B38nO0iK8bkY11cFc_JZTV6S5ANUvVtAVaEotGQZBs8ks711mfs534CqWe9A--xHP_ohhkrr9N4plLGblDsspXdCigBCwma4iNmKFmhl_ONkPnmDVVxcSgwPUpC8pRA0LBD42gz6AZjIGV9XnVkqlQLTi2UgQbxW_2QgY0Os-VSFP4zhOZR_ip0cZoBQT_oQNVE5aUMJnIxWfmAr0E1-pliZFdGhc9QvcLGLEpSkJ8SuhZ8LKf19oyz8UAbijiJN91uXZ0gHXgJixc4L0ZPG9lMYhFckoUXn0xNmjesLFcRkmuDk3GSfb4aIBL-VEhByxUuV1TG6949Ysla2xLnV&mv=83451010.com.android.vending&vnm=2023.4.11&u_sd=2&request_id=1180128160&target_api=31&is_sidewinder=false&fbs_aeid=-8292826767825712951&fbs_aiid=cca3c74961533b72e6e19e7ddb110514&seq_num=1&eid=318496669%2C318500618%2C318486317%2C318491267%2C318483611%2C318484497%2C318508155%2C318508018%2C318502753%2C318484909&guci=0.0.0.0.0.0.0.0&cap=m&u_w=360&u_h=640&msid=in.mohalla.sharechat&an=230411.android.in.mohalla.sharechat&u_audio=3&net=wi&u_so=p&iaoa=true&rmr=true&aot=1&loeid=44766145&preqs_in_session=6&support_transparent_background=true&preqs=0&time_in_session=163730&output=html&region=mobile_app&u_tz=330&url=230411.android.in.mohalla.sharechat.adsenseformobileapps.com&gdfp_req=1&m_ast=afmajs&impl=ifr&iu=%2F21872722794%2FSC-APP-OPEN&sz=320x480&correlator=4497580355476298&gsb=wi&ogsb=wi&apm_app_id=1%3A412826138735%3Aandroid%3A0c6d127fc2128b94&gmp_app_id=1%3A412826138735%3Aandroid%3A0c6d127fc2128b94&apm_app_type=1&lite=0&vfmt=18&vst=0&sdkv=o.224400999.223712000.1&sdki=3c4d&caps=inlineVideo_interactiveVideo_mraid1_mraid2_mraid3_sdkVideo_exo3_th_autoplay_mediation_scroll_av_av_transparentBackground_sdkAdmobApiForAds_di_aso_sfv_dinm_dim_nav_navc_dinmo_ipdof_gls_gcache_sai_demuxedGcache_xSeconds&bisch=false&blev=0.58&canm=false&_mv=83451010.com.android.vending&heap_free=0&heap_max=268435456&heap_total=48943824&wv_count=0&rdps=2100&cust_params=excl_cat%26kvPairAppOpenExp%3Dcontrol%26ecpm%3D15%26appOpenAdsExp%3Dvariant-4&is_lat=false&blob=ABPQqLFQV10DdFtY105y5ZQmM7D-_BxLK7fCUQ3_295RR2xKNf57j32I2BYqwMYOiVZYyeXx4Gt7DkDIdJ7XeGvAA95y8L1gxv2JO7nCz3iiC5KEgg8CKpAYovT0eF9ur3jcH0-pCctDlBmtRoXqFq4NarsDfUbhUuaDRL9IYxwByfbq8wBQAyQq31Ex6BzNgupAe_Sp-9Bmw_N250TS4hRxQr6Uscrfrgpkq7fnu-4Ql7Rd7ZqcBWzUzBuCYF42Tu8l6wh2YkAHiGKdEaL7NxRMV5xHcTAHCiIoOYy1IENlRX23Ddzp6rBYS4RpU5FtWB7bmwK6GHcAOe1_kec&mr=6852228264171782636%2C-3403835092840676964&mr_itag=6852228264171782636_18~-3403835092840676964_22&jsv=sdk_20190107_RC02-production-sdk_20230315_RC00,COMPLETE,200,https,GET,text/html; charset=UTF-8,/192.168.29.247,49734,pubads.g.doubleclick.net/142.250.206.162,443,,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,633.0,,,,0.0,0.0,633.0,5.673828,0.0,0.0,,3678,,,0.0,0.0,,
https://googleads.g.doubleclick.net/getconfig/pubsetting?app_name=in.mohalla.sharechat&vnm=230411&eid=318496669%2C318496669%2C318500618%2C318486317%2C318491267%2C318483611%2C318484497%2C318508155%2C318508018%2C318502753%2C318484909&client=ca-app-pub-9738289674741718&admob_appcc=5300485228,COMPLETE,200,https,GET,application/json; charset=UTF-8,/192.168.29.247,46358,googleads.g.doubleclick.net/142.250.193.34,443,,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,196.0,25.0,5.0,27.0,1.0,2.0,136.0,19.391602,1458.9844,1170.8984,957.0,537,,372.0,392.0,1634.0,,91.70%
https://aax-eu.amazon-adsystem.com/s/api3/update_dev_info?oo=0&aud=3p&ua=Mozilla%2F5.0%20%28Linux%3B%20Android%206.0.1%3B%20ASUS_X00ADC%20Build%2FMMB29M%3B%20wv%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Version%2F4.0%20Chrome%2F103.0.5060.129%20Mobile%20Safari%2F537.36&sdkVer=aps-android-9.6.2-admob&idfa=f7f1c790-bf46-44da-9565-f456352b38e9&appId=eebe6519-279d-42d4-96b1-cacdacdaa545&app=app&pkg=%7B%22lbl%22%3A%22ShareChat%22%2C%22pn%22%3A%22in.mohalla.sharechat%22%2C%22v%22%3A%22230411%22%2C%22vn%22%3A%222023.4.11%22%7D&dinfo=%7B%22os%22%3A%22Android%22%2C%22model%22%3A%22ASUS_X00ADC%22%2C%22make%22%3A%22asus%22%2C%22hwv%22%3A%22ASUS_X00AD_2%22%2C%22osVersion%22%3A%226.0.1%22%2C%22language%22%3A%22en%22%2C%22screenSize%22%3A%22360x640%22%2C%22scalingFactor%22%3A%222.0%22%2C%22ppi%22%3A%22295%22%2C%22orientation%22%3A%22portrait%22%2C%22connectionType%22%3A%22Wifi%22%7D&dt=android,COMPLETE,200,https,POST,text/plain;charset=ISO-8859-1,/192.168.29.247,45135,aax-eu.amazon-adsystem.com/52.95.115.196,443,,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,891.0,7.0,171.0,358.0,1.0,0.0,354.0,43.786133,2499.0234,0.0,1438.0,1121,0.0,37306.0,0.0,85.0,,
https://aax-eu.amazon-adsystem.com/s/api3/ping?adId=Awc9q3oSj0mAlmLRWCXzwN0&appId=eebe6519-279d-42d4-96b1-cacdacdaa545,COMPLETE,200,https,GET,text/plain;charset=ISO-8859-1,/192.168.29.247,45135,aax-eu.amazon-adsystem.com/52.95.115.196,443,,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,179.0,,,,1.0,0.0,178.0,1.5439453,253.90625,0.0,,260,,,0.0,23.0,,
https://aax.amazon-adsystem.com/e/msdk/ads,COMPLETE,200,https,POST,text/javascript;charset=UTF-8,/192.168.29.247,42465,aax.amazon-adsystem.com/108.158.223.239,443,,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,499.0,11.0,6.0,20.0,0.0,0.0,462.0,74.90137,0.0,0.0,1426.0,279,866.0,35487.0,0.0,215.0,,
https://aax.amazon-adsystem.com/e/msdk/ads,COMPLETE,200,https,POST,text/javascript;charset=UTF-8,/192.168.29.247,42465,aax.amazon-adsystem.com/108.158.223.239,443,,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,26/03/23 23:43,215.0,,,,0.0,1.0,214.0,7.838867,0.0,567.3828,,279,866.0,,0.0,581.0,,
https://aax.amazon-adsystem.com/e/msdk/ads,COMPLETE,200,https,POST,text/javascript;charset=UTF-8,/192.168.29.247,42465,aax.amazon-adsystem.com/108.158.223.239,443,,26/03/23 23:43,26/03/23 23:43,26/03/23 23:44,26/03/23 23:44,215.0,,,,0.0,0.0,215.0,7.848633,0.0,0.0,,279,866.0,,0.0,583.0,,
https://aax.amazon-adsystem.com/e/msdk/ads,COMPLETE,200,https,POST,text/javascript;charset=UTF-8,/192.168.29.247,42465,aax.amazon-adsystem.com/108.158.223.239,443,,26/03/23 23:44,26/03/23 23:44,26/03/23 23:44,26/03/23 23:44,219.0,,,,0.0,0.0,219.0,7.736328,0.0,0.0,,279,871.0,,0.0,585.0,,
